id,order_id,product_id,quantity,unit_price,line_total
16216,394,369,2,225.63,451.26
16217,394,111,1,462.31,462.31
16218,395,3,2,317.36,634.72
16219,395,95,3,5.04,15.12
16220,395,276,3,52.11,156.33
16221,395,210,1,121.82,121.82
16222,395,196,2,352.57,705.14
16223,396,89,3,265.16,795.48
16224,397,82,2,342.07,684.14
16225,397,277,2,371.83,743.66
16226,398,47,2,20.8,41.6
16227,399,383,3,198.52,595.56
16228,399,5,3,423.7,1271.1
16229,399,369,1,225.63,225.63
16230,399,39,1,482.82,482.82
16231,399,328,3,175.03,525.09
16232,400,292,3,465.01,1395.03
16233,400,185,2,39.96,79.92
16234,400,143,3,279.05,837.15
16235,400,132,3,192.25,576.75
16236,400,215,2,413.23,826.46
16237,401,354,1,488.89,488.89
16238,402,380,3,465.83,1397.49
16239,402,4,2,182.27,364.54
16240,403,339,3,269.78,809.34
16241,403,33,2,470.13,940.26
16242,403,207,2,242.74,485.48
16243,403,345,3,151.91,455.73
16244,404,321,1,141.26,141.26
16245,404,242,3,121.76,365.28
16246,404,302,3,467.26,1401.78
16247,404,51,3,93.23,279.69
16248,404,44,2,477.15,954.3
16249,405,325,3,64.36,193.08
16250,405,353,2,262.5,525.0
16251,405,20,3,334.23,1002.69
16252,405,341,3,222.26,666.78
16253,405,255,3,228.26,684.78
16254,406,275,2,239.14,478.28
16255,406,363,1,405.97,405.97
16256,406,241,3,388.24,1164.72
16257,406,167,1,57.79,57.79
16258,406,143,2,279.05,558.1
16259,407,348,3,343.5,1030.5
16260,408,52,2,147.99,295.98
16261,408,294,3,390.18,1170.54
16262,408,292,3,465.01,1395.03
16263,408,39,1,482.82,482.82
16264,409,81,3,207.27,621.81
16265,409,361,2,129.72,259.44
16266,409,122,3,49.92,149.76
16267,410,308,3,286.19,858.57
16268,410,83,1,130.33,130.33
16269,411,27,3,383.81,1151.43
16270,411,365,1,132.41,132.41
16271,411,175,2,104.48,208.96
16272,411,284,2,463.82,927.64
16273,411,343,1,159.73,159.73
16274,412,127,1,306.26,306.26
16275,412,177,2,170.37,340.74
16276,413,304,1,240.91,240.91
16277,413,261,1,409.73,409.73
16278,413,382,2,10.83,21.66
16279,413,321,1,141.26,141.26
16280,413,400,3,396.77,1190.31
16281,414,342,2,462.26,924.52
16282,414,134,2,380.6,761.2
16283,414,375,3,424.54,1273.62
16284,415,2,1,325.42,325.42
16285,415,45,1,113.09,113.09
16286,415,100,1,192.33,192.33
16287,415,276,2,52.11,104.22
16288,415,273,2,97.7,195.4
16289,416,273,2,97.7,195.4
16290,416,322,3,406.34,1219.02
16291,416,246,3,315.94,947.82
16292,416,122,1,49.92,49.92
16293,417,380,1,465.83,465.83
16294,417,139,3,254.46,763.38
16295,417,240,2,344.59,689.18
16296,417,54,2,472.3,944.6
16297,417,203,2,446.42,892.84
16298,418,164,2,442.76,885.52
16299,418,377,3,20.39,61.17
16300,418,45,2,113.09,226.18
16301,419,233,3,319.12,957.36
16302,419,120,2,196.08,392.16
16303,419,313,2,468.12,936.24
16304,420,167,3,57.79,173.37
16305,420,24,1,66.05,66.05
16306,420,95,1,5.04,5.04
16307,420,208,3,59.92,179.76
16308,420,199,3,114.38,343.14
16309,421,30,1,35.43,35.43
16310,421,148,2,91.62,183.24
16311,421,50,3,330.43,991.29
16312,421,116,1,17.39,17.39
16313,422,173,2,178.5,357.0
16314,422,53,1,246.46,246.46
16315,422,285,2,123.31,246.62
16316,423,287,2,152.68,305.36
16317,423,173,2,178.5,357.0
16318,423,331,1,80.14,80.14
16319,423,320,3,471.64,1414.92
16320,424,348,2,343.5,687.0
16321,424,384,1,104.29,104.29
16322,425,284,1,463.82,463.82
16323,425,149,3,437.3,1311.9
16324,426,378,3,497.8,1493.4
16325,426,203,3,446.42,1339.26
16326,426,232,1,97.06,97.06
16327,427,304,1,240.91,240.91
16328,428,160,2,160.25,320.5
16329,428,318,1,356.59,356.59
16330,428,44,3,477.15,1431.45
16331,429,234,1,458.11,458.11
16332,429,367,2,321.51,643.02
16333,429,49,3,351.75,1055.25
16334,430,118,1,99.93,99.93
16335,431,175,3,104.48,313.44
16336,431,255,3,228.26,684.78
16337,432,38,1,328.65,328.65
16338,432,343,3,159.73,479.19
16339,433,186,3,282.61,847.83
16340,433,317,3,67.03,201.09
16341,434,46,2,100.77,201.54
16342,434,254,3,362.61,1087.83
16343,434,266,2,204.36,408.72
16344,434,387,2,224.4,448.8
16345,435,120,1,196.08,196.08
16346,435,33,2,470.13,940.26
16347,435,370,2,449.61,899.22
16348,435,179,1,352.52,352.52
16349,435,159,3,411.07,1233.21
16350,436,79,1,431.75,431.75
16351,436,164,2,442.76,885.52
16352,436,147,3,368.22,1104.66
16353,437,393,1,213.32,213.32
16354,437,62,1,280.18,280.18
16355,437,194,1,63.18,63.18
16356,437,105,3,484.09,1452.27
16357,437,296,3,478.04,1434.12
16358,438,183,1,152.63,152.63
16359,438,315,3,270.79,812.37
16360,438,26,3,344.47,1033.41
16361,438,375,2,424.54,849.08
16362,439,126,3,264.85,794.55
16363,439,6,1,419.08,419.08
16364,439,175,1,104.48,104.48
16365,440,223,2,124.86,249.72
16366,440,76,2,379.95,759.9
16367,441,191,2,183.56,367.12
16368,441,76,2,379.95,759.9
16369,441,13,3,79.51,238.53
16370,442,344,3,137.49,412.47
16371,442,149,2,437.3,874.6
16372,443,299,2,443.23,886.46
16373,443,39,2,482.82,965.64
16374,443,2,2,325.42,650.84
16375,444,339,2,269.78,539.56
16376,444,273,3,97.7,293.1
16377,445,99,2,468.55,937.1
16378,445,336,2,37.58,75.16
16379,445,163,3,68.11,204.33
16380,445,142,2,138.34,276.68
16381,446,346,2,90.34,180.68
16382,446,200,3,397.16,1191.48
16383,446,133,3,178.04,534.12
16384,447,61,3,213.16,639.48
16385,447,72,2,474.33,948.66
16386,447,246,2,315.94,631.88
16387,447,382,2,10.83,21.66
16388,448,184,3,453.06,1359.18
16389,449,324,2,338.89,677.78
16390,449,283,1,160.04,160.04
16391,449,64,3,300.03,900.09
16392,450,367,3,321.51,964.53
16393,450,162,2,134.66,269.32
16394,451,187,3,116.08,348.24
16395,452,354,1,488.89,488.89
16396,452,48,2,10.89,21.78
16397,452,396,1,478.46,478.46
16398,452,332,3,96.98,290.94
16399,453,269,2,267.53,535.06
16400,453,252,2,492.98,985.96
16401,453,286,3,90.79,272.37
16402,453,130,1,42.81,42.81
16403,454,378,2,497.8,995.6
16404,454,200,2,397.16,794.32
16405,454,174,1,252.65,252.65
16406,454,394,2,427.62,855.24
16407,454,19,3,356.82,1070.46
16408,455,372,2,442.02,884.04
16409,456,254,1,362.61,362.61
16410,456,241,1,388.24,388.24
16411,456,216,2,35.78,71.56
16412,456,95,1,5.04,5.04
16413,456,240,2,344.59,689.18
16414,457,222,1,258.76,258.76
16415,458,44,3,477.15,1431.45
16416,458,87,1,269.86,269.86
16417,458,99,1,468.55,468.55
16418,459,297,2,213.1,426.2
16419,460,223,3,124.86,374.58
16420,461,249,3,324.48,973.44
16421,461,77,2,52.44,104.88
16422,461,99,1,468.55,468.55
16423,462,143,3,279.05,837.15
16424,463,221,3,403.89,1211.67
16425,464,233,3,319.12,957.36
16426,465,40,2,316.52,633.04
16427,465,164,2,442.76,885.52
16428,465,50,2,330.43,660.86
16429,466,27,2,383.81,767.62
16430,467,358,3,14.73,44.19
16431,467,15,1,116.58,116.58
16432,468,34,3,347.25,1041.75
16433,469,234,1,458.11,458.11
16434,469,151,1,77.27,77.27
16435,470,182,1,207.05,207.05
16436,471,231,3,397.79,1193.37
16437,471,345,2,151.91,303.82
16438,471,263,1,398.78,398.78
16439,471,209,1,460.98,460.98
16440,472,99,3,468.55,1405.65
16441,472,70,1,420.12,420.12
16442,472,253,1,203.85,203.85
16443,473,319,1,224.25,224.25
16444,473,301,3,284.3,852.9
16445,473,363,3,405.97,1217.91
16446,474,327,1,23.26,23.26
16447,474,380,2,465.83,931.66
16448,474,14,2,149.23,298.46
16449,474,60,2,471.21,942.42
16450,474,140,3,424.4,1273.2
16451,475,112,1,207.43,207.43
16452,475,219,3,185.3,555.9
16453,476,316,2,257.26,514.52
16454,476,330,2,251.16,502.32
16455,476,360,2,447.87,895.74
16456,476,100,3,192.33,576.99
16457,476,203,1,446.42,446.42
16458,477,145,2,125.32,250.64
16459,477,335,2,446.71,893.42
16460,477,200,2,397.16,794.32
16461,477,163,1,68.11,68.11
16462,478,8,2,174.15,348.3
16463,479,104,1,290.73,290.73
16464,479,38,1,328.65,328.65
16465,479,239,3,45.55,136.65
16466,479,205,1,242.54,242.54
16467,480,32,3,41.58,124.74
16468,481,17,1,341.0,341.0
16469,481,214,2,377.78,755.56
16470,481,180,3,28.19,84.57
16471,481,351,2,258.47,516.94
16472,482,68,1,14.49,14.49
16473,482,262,3,390.54,1171.62
16474,483,292,3,465.01,1395.03
16475,484,8,1,174.15,174.15
16476,484,154,1,407.98,407.98
16477,484,241,3,388.24,1164.72
16478,484,338,1,64.67,64.67
16479,485,329,2,81.29,162.58
16480,485,272,2,80.43,160.86
16481,486,277,2,371.83,743.66
16482,486,181,3,39.15,117.45
16483,486,308,3,286.19,858.57
16484,487,160,1,160.25,160.25
16485,487,112,1,207.43,207.43
16486,488,229,3,350.47,1051.41
16487,488,90,2,111.37,222.74
16488,488,400,3,396.77,1190.31
16489,489,53,3,246.46,739.38
16490,490,76,2,379.95,759.9
16491,490,48,3,10.89,32.67
16492,490,203,1,446.42,446.42
16493,490,23,1,18.5,18.5
16494,491,333,1,240.6,240.6
16495,491,395,2,35.27,70.54
16496,491,347,3,339.54,1018.62
16497,492,74,1,389.64,389.64
16498,492,177,1,170.37,170.37
16499,492,209,2,460.98,921.96
16500,492,117,3,246.19,738.57
16501,492,318,1,356.59,356.59
16502,493,144,3,345.99,1037.97
16503,493,226,1,340.13,340.13
16504,493,168,3,405.34,1216.02
16505,494,77,3,52.44,157.32
16506,494,277,1,371.83,371.83
16507,494,372,3,442.02,1326.06
16508,494,133,3,178.04,534.12
16509,494,107,2,425.5,851.0
16510,495,243,3,177.52,532.56
16511,495,295,1,120.16,120.16
16512,495,194,1,63.18,63.18
16513,495,108,2,399.36,798.72
16514,496,5,1,423.7,423.7
16515,496,240,2,344.59,689.18
16516,497,112,1,207.43,207.43
16517,497,75,2,21.04,42.08
16518,497,109,2,181.06,362.12
16519,497,7,1,441.77,441.77
16520,498,230,1,484.94,484.94
16521,498,157,1,137.91,137.91
16522,498,396,3,478.46,1435.38
16523,499,256,1,253.52,253.52
16524,499,124,3,79.78,239.34
16525,499,38,3,328.65,985.95
16526,499,139,1,254.46,254.46
16527,500,157,3,137.91,413.73
16528,500,165,1,319.9,319.9
16529,500,111,1,462.31,462.31
16530,500,265,1,392.96,392.96
16531,500,209,2,460.98,921.96
16532,501,394,3,427.62,1282.86
16533,502,279,3,209.07,627.21
16534,502,188,3,248.64,745.92
16535,502,324,3,338.89,1016.67
16536,503,135,1,200.46,200.46
16537,503,377,2,20.39,40.78
16538,503,288,1,228.51,228.51
16539,503,148,3,91.62,274.86
16540,503,49,1,351.75,351.75
16541,504,150,2,179.22,358.44
16542,504,189,2,133.6,267.2
16543,504,229,1,350.47,350.47
16544,504,350,2,363.37,726.74
16545,504,34,3,347.25,1041.75
16546,505,312,1,169.65,169.65
16547,506,285,3,123.31,369.93
16548,506,297,3,213.1,639.3
16549,506,16,1,249.01,249.01
16550,506,344,1,137.49,137.49
16551,506,197,3,137.52,412.56
16552,507,205,1,242.54,242.54
16553,507,259,2,69.04,138.08
16554,507,107,1,425.5,425.5
16555,507,212,3,18.56,55.68
16556,508,69,2,376.24,752.48
16557,509,300,2,499.75,999.5
16558,509,115,1,106.18,106.18
16559,509,49,2,351.75,703.5
16560,510,71,3,142.99,428.97
16561,511,230,2,484.94,969.88
16562,511,243,2,177.52,355.04
16563,511,85,3,442.84,1328.52
16564,512,66,2,403.4,806.8
16565,512,240,3,344.59,1033.77
16566,512,371,1,420.52,420.52
16567,512,87,3,269.86,809.58
16568,513,236,3,66.56,199.68
16569,513,156,3,419.82,1259.46
16570,513,173,3,178.5,535.5
16571,514,2,1,325.42,325.42
16572,514,113,3,466.35,1399.05
16573,514,199,3,114.38,343.14
16574,514,77,2,52.44,104.88
16575,514,382,2,10.83,21.66
16576,515,265,3,392.96,1178.88
16577,515,250,3,199.26,597.78
16578,515,353,1,262.5,262.5
16579,515,324,3,338.89,1016.67
16580,515,267,1,476.33,476.33
16581,516,11,3,204.07,612.21
16582,516,57,3,93.55,280.65
16583,516,393,2,213.32,426.64
16584,516,256,2,253.52,507.04
16585,516,353,1,262.5,262.5
16586,517,88,1,158.31,158.31
16587,517,49,3,351.75,1055.25
16588,517,7,3,441.77,1325.31
16589,518,71,1,142.99,142.99
16590,518,295,2,120.16,240.32
16591,518,388,1,259.73,259.73
16592,518,115,3,106.18,318.54
16593,519,55,1,416.67,416.67
16594,519,350,2,363.37,726.74
16595,519,273,2,97.7,195.4
16596,519,394,3,427.62,1282.86
16597,520,125,2,43.74,87.48
16598,520,153,1,194.31,194.31
16599,520,308,1,286.19,286.19
16600,521,265,2,392.96,785.92
16601,521,236,3,66.56,199.68
16602,521,77,2,52.44,104.88
16603,521,268,3,249.25,747.75
16604,521,182,1,207.05,207.05
16605,522,286,2,90.79,181.58
16606,522,367,2,321.51,643.02
16607,522,307,2,120.88,241.76
16608,523,233,2,319.12,638.24
16609,523,55,1,416.67,416.67
16610,523,80,2,180.31,360.62
16611,524,53,2,246.46,492.92
16612,525,203,3,446.42,1339.26
16613,525,380,1,465.83,465.83
16614,525,165,2,319.9,639.8
16615,525,89,1,265.16,265.16
16616,525,179,2,352.52,705.04
16617,526,62,3,280.18,840.54
16618,526,52,1,147.99,147.99
16619,526,189,2,133.6,267.2
16620,526,248,2,53.66,107.32
16621,527,259,1,69.04,69.04
16622,528,118,3,99.93,299.79
16623,529,212,3,18.56,55.68
16624,529,180,2,28.19,56.38
16625,530,117,1,246.19,246.19
16626,530,40,2,316.52,633.04
16627,530,75,2,21.04,42.08
16628,530,29,2,139.7,279.4
16629,531,258,1,10.86,10.86
16630,531,176,2,178.07,356.14
16631,531,100,2,192.33,384.66
16632,532,368,3,75.48,226.44
16633,532,253,3,203.85,611.55
16634,532,206,2,441.42,882.84
16635,532,167,1,57.79,57.79
16636,533,11,2,204.07,408.14
16637,533,190,3,127.49,382.47
16638,533,31,1,376.4,376.4
16639,534,298,2,245.02,490.04
16640,534,240,3,344.59,1033.77
16641,534,324,2,338.89,677.78
16642,535,63,1,46.73,46.73
16643,535,165,2,319.9,639.8
16644,535,274,2,40.66,81.32
16645,536,175,1,104.48,104.48
16646,536,220,2,194.6,389.2
16647,536,248,3,53.66,160.98
16648,536,329,2,81.29,162.58
16649,536,145,1,125.32,125.32
16650,537,157,3,137.91,413.73
16651,538,367,2,321.51,643.02
16652,539,301,3,284.3,852.9
16653,539,217,3,300.18,900.54
16654,539,108,2,399.36,798.72
16655,539,76,3,379.95,1139.85
16656,540,165,3,319.9,959.7
16657,540,343,3,159.73,479.19
16658,540,113,1,466.35,466.35
16659,541,355,1,343.07,343.07
16660,541,352,1,126.73,126.73
16661,541,245,1,103.68,103.68
16662,541,153,3,194.31,582.93
16663,542,120,2,196.08,392.16
16664,542,337,2,221.08,442.16
16665,542,232,3,97.06,291.18
16666,543,297,2,213.1,426.2
16667,543,245,3,103.68,311.04
16668,543,52,1,147.99,147.99
16669,543,40,3,316.52,949.56
16670,543,112,1,207.43,207.43
16671,544,285,1,123.31,123.31
16672,544,251,1,77.92,77.92
16673,544,337,1,221.08,221.08
16674,545,338,3,64.67,194.01
16675,546,36,1,39.37,39.37
16676,546,324,1,338.89,338.89
16677,546,99,2,468.55,937.1
16678,546,102,3,456.55,1369.65
16679,547,87,3,269.86,809.58
16680,547,59,1,251.95,251.95
16681,548,196,2,352.57,705.14
16682,548,45,1,113.09,113.09
16683,548,27,1,383.81,383.81
16684,548,315,1,270.79,270.79
16685,549,30,2,35.43,70.86
16686,549,370,1,449.61,449.61
16687,549,35,2,134.64,269.28
16688,549,357,1,419.71,419.71
16689,550,17,1,341.0,341.0
16690,550,88,2,158.31,316.62
16691,550,130,2,42.81,85.62
16692,551,339,1,269.78,269.78
16693,551,369,3,225.63,676.89
16694,552,366,2,426.13,852.26
16695,552,201,2,362.47,724.94
16696,552,152,3,366.64,1099.92
16697,552,346,1,90.34,90.34
16698,553,257,3,312.38,937.14
16699,553,325,3,64.36,193.08
16700,553,219,1,185.3,185.3
16701,554,114,3,185.49,556.47
16702,554,91,1,104.85,104.85
16703,555,90,1,111.37,111.37
16704,555,153,1,194.31,194.31
16705,555,29,2,139.7,279.4
16706,555,346,3,90.34,271.02
16707,556,383,3,198.52,595.56
16708,556,141,2,451.75,903.5
16709,556,273,1,97.7,97.7
16710,556,133,1,178.04,178.04
16711,556,107,1,425.5,425.5
16712,557,20,3,334.23,1002.69
16713,557,305,3,283.67,851.01
16714,557,361,1,129.72,129.72
16715,557,28,2,425.43,850.86
16716,557,205,3,242.54,727.62
16717,558,324,3,338.89,1016.67
16718,559,207,1,242.74,242.74
16719,559,235,3,129.82,389.46
16720,559,272,1,80.43,80.43
16721,559,241,3,388.24,1164.72
16722,559,210,3,121.82,365.46
16723,560,28,1,425.43,425.43
16724,560,340,3,281.32,843.96
16725,560,105,2,484.09,968.18
16726,561,271,3,366.63,1099.89
16727,561,152,3,366.64,1099.92
16728,561,336,2,37.58,75.16
16729,561,225,1,487.52,487.52
16730,562,130,3,42.81,128.43
16731,562,360,1,447.87,447.87
16732,562,257,3,312.38,937.14
16733,562,194,3,63.18,189.54
16734,563,46,2,100.77,201.54
16735,563,399,1,339.34,339.34
16736,564,223,2,124.86,249.72
16737,564,335,3,446.71,1340.13
16738,564,366,3,426.13,1278.39
16739,564,148,1,91.62,91.62
16740,564,339,3,269.78,809.34
16741,565,251,1,77.92,77.92
16742,565,204,2,212.6,425.2
16743,565,25,2,161.69,323.38
16744,566,81,2,207.27,414.54
16745,566,67,2,311.01,622.02
16746,567,53,1,246.46,246.46
16747,567,48,1,10.89,10.89
16748,567,400,2,396.77,793.54
16749,568,218,1,462.52,462.52
16750,568,267,2,476.33,952.66
16751,568,198,1,217.54,217.54
16752,569,95,3,5.04,15.12
16753,569,207,3,242.74,728.22
16754,569,283,1,160.04,160.04
16755,569,208,1,59.92,59.92
16756,570,82,2,342.07,684.14
16757,570,169,3,393.4,1180.2
16758,570,223,3,124.86,374.58
16759,570,135,2,200.46,400.92
16760,571,368,3,75.48,226.44
16761,572,329,2,81.29,162.58
16762,573,166,3,357.4,1072.2
16763,573,76,2,379.95,759.9
16764,574,313,1,468.12,468.12
16765,575,170,1,208.32,208.32
16766,575,122,3,49.92,149.76
16767,576,220,2,194.6,389.2
16768,576,57,1,93.55,93.55
16769,576,190,2,127.49,254.98
16770,577,98,3,128.3,384.9
16771,577,362,1,312.61,312.61
16772,577,368,3,75.48,226.44
16773,577,157,3,137.91,413.73
16774,578,39,1,482.82,482.82
16775,578,150,1,179.22,179.22
16776,578,90,2,111.37,222.74
16777,578,205,1,242.54,242.54
16778,578,271,3,366.63,1099.89
16779,579,118,1,99.93,99.93
16780,579,339,3,269.78,809.34
16781,579,248,2,53.66,107.32
16782,579,40,3,316.52,949.56
16783,580,67,1,311.01,311.01
16784,581,363,1,405.97,405.97
16785,581,280,1,430.29,430.29
16786,582,329,3,81.29,243.87
16787,583,46,1,100.77,100.77
16788,583,134,1,380.6,380.6
16789,583,306,3,339.56,1018.68
16790,583,167,2,57.79,115.58
16791,583,147,3,368.22,1104.66
16792,584,90,2,111.37,222.74
16793,584,398,1,424.61,424.61
16794,584,18,2,262.97,525.94
16795,584,97,1,212.44,212.44
16796,584,192,1,126.83,126.83
16797,585,338,1,64.67,64.67
16798,585,352,2,126.73,253.46
16799,586,290,3,114.09,342.27
16800,586,159,1,411.07,411.07
16801,586,391,3,251.68,755.04
16802,587,103,3,270.2,810.6
16803,587,225,3,487.52,1462.56
16804,587,83,2,130.33,260.66
16805,587,313,3,468.12,1404.36
16806,587,92,1,69.63,69.63
16807,588,78,2,381.65,763.3
16808,588,44,3,477.15,1431.45
16809,588,108,1,399.36,399.36
16810,588,186,2,282.61,565.22
16811,589,106,3,424.66,1273.98
16812,589,20,1,334.23,334.23
16813,589,174,2,252.65,505.3
16814,589,332,1,96.98,96.98
16815,590,309,2,152.68,305.36
16816,591,338,2,64.67,129.34
16817,591,174,1,252.65,252.65
16818,592,160,1,160.25,160.25
16819,592,98,2,128.3,256.6
16820,592,216,2,35.78,71.56
16821,593,227,1,14.68,14.68
16822,594,352,2,126.73,253.46
16823,595,108,2,399.36,798.72
16824,596,50,2,330.43,660.86
16825,596,46,3,100.77,302.31
16826,597,354,1,488.89,488.89
16827,597,339,1,269.78,269.78
16828,597,142,1,138.34,138.34
16829,598,227,2,14.68,29.36
16830,598,334,2,256.62,513.24
16831,599,376,1,40.35,40.35
16832,599,252,1,492.98,492.98
16833,599,234,2,458.11,916.22
16834,600,48,3,10.89,32.67
16835,601,97,3,212.44,637.32
16836,601,188,1,248.64,248.64
16837,601,20,1,334.23,334.23
16838,601,17,3,341.0,1023.0
16839,601,294,2,390.18,780.36
16840,602,93,2,261.86,523.72
16841,602,71,3,142.99,428.97
16842,602,324,1,338.89,338.89
16843,602,396,2,478.46,956.92
16844,602,337,2,221.08,442.16
16845,603,89,3,265.16,795.48
16846,603,92,3,69.63,208.89
16847,603,259,2,69.04,138.08
16848,603,93,1,261.86,261.86
16849,603,368,1,75.48,75.48
16850,604,337,3,221.08,663.24
16851,604,309,1,152.68,152.68
16852,604,239,3,45.55,136.65
16853,604,339,1,269.78,269.78
16854,605,318,3,356.59,1069.77
16855,605,386,2,388.14,776.28
16856,605,156,1,419.82,419.82
16857,605,392,2,323.55,647.1
16858,605,361,3,129.72,389.16
16859,606,67,1,311.01,311.01
16860,606,280,1,430.29,430.29
16861,606,210,1,121.82,121.82
16862,607,162,1,134.66,134.66
16863,608,231,1,397.79,397.79
16864,608,380,3,465.83,1397.49
16865,608,110,1,377.94,377.94
16866,609,265,3,392.96,1178.88
16867,610,155,3,495.66,1486.98
16868,610,138,2,134.72,269.44
16869,610,160,3,160.25,480.75
16870,610,198,2,217.54,435.08
16871,611,355,3,343.07,1029.21
16872,611,70,2,420.12,840.24
16873,611,271,2,366.63,733.26
16874,611,116,1,17.39,17.39
16875,612,43,2,196.83,393.66
16876,612,181,2,39.15,78.3
16877,612,325,3,64.36,193.08
16878,613,250,2,199.26,398.52
16879,614,71,1,142.99,142.99
16880,615,360,1,447.87,447.87
16881,616,312,2,169.65,339.3
16882,616,129,3,178.0,534.0
16883,616,192,1,126.83,126.83
16884,616,132,2,192.25,384.5
16885,617,153,2,194.31,388.62
16886,618,124,3,79.78,239.34
16887,618,222,3,258.76,776.28
16888,618,293,1,433.59,433.59
16889,618,192,2,126.83,253.66
16890,619,269,1,267.53,267.53
16891,620,386,2,388.14,776.28
16892,620,52,1,147.99,147.99
16893,620,339,1,269.78,269.78
16894,620,203,3,446.42,1339.26
16895,621,292,3,465.01,1395.03
16896,622,142,2,138.34,276.68
16897,622,339,2,269.78,539.56
16898,622,165,1,319.9,319.9
16899,623,288,2,228.51,457.02
16900,624,23,3,18.5,55.5
16901,624,295,2,120.16,240.32
16902,624,55,1,416.67,416.67
16903,624,359,3,417.59,1252.77
16904,625,168,3,405.34,1216.02
16905,625,224,3,499.58,1498.74
16906,625,360,2,447.87,895.74
16907,626,92,2,69.63,139.26
16908,626,29,1,139.7,139.7
16909,627,137,1,362.05,362.05
16910,627,101,3,445.11,1335.33
16911,627,43,1,196.83,196.83
16912,628,356,1,385.86,385.86
16913,628,234,1,458.11,458.11
16914,628,165,2,319.9,639.8
16915,628,213,2,316.74,633.48
16916,628,209,3,460.98,1382.94
16917,629,92,2,69.63,139.26
16918,629,154,2,407.98,815.96
16919,630,92,1,69.63,69.63
16920,631,107,1,425.5,425.5
16921,631,393,1,213.32,213.32
16922,631,248,1,53.66,53.66
16923,632,48,3,10.89,32.67
16924,632,289,1,325.53,325.53
16925,632,393,1,213.32,213.32
16926,632,357,2,419.71,839.42
16927,633,313,1,468.12,468.12
16928,633,91,2,104.85,209.7
16929,634,145,1,125.32,125.32
16930,634,52,1,147.99,147.99
16931,634,78,2,381.65,763.3
16932,635,162,1,134.66,134.66
16933,635,166,2,357.4,714.8
16934,635,379,1,81.18,81.18
16935,635,227,3,14.68,44.04
16936,636,11,1,204.07,204.07
16937,636,115,1,106.18,106.18
16938,636,367,3,321.51,964.53
16939,637,234,3,458.11,1374.33
16940,637,79,2,431.75,863.5
16941,638,90,3,111.37,334.11
16942,638,207,2,242.74,485.48
16943,638,392,3,323.55,970.65
16944,638,257,2,312.38,624.76
16945,638,157,2,137.91,275.82
16946,639,191,3,183.56,550.68
16947,639,35,1,134.64,134.64
16948,639,339,3,269.78,809.34
16949,640,105,2,484.09,968.18
16950,641,57,2,93.55,187.1
16951,642,293,3,433.59,1300.77
16952,643,213,2,316.74,633.48
16953,643,149,1,437.3,437.3
16954,643,367,3,321.51,964.53
16955,643,163,2,68.11,136.22
16956,643,230,1,484.94,484.94
16957,644,344,2,137.49,274.98
16958,645,242,1,121.76,121.76
16959,645,340,2,281.32,562.64
16960,645,371,1,420.52,420.52
16961,646,59,2,251.95,503.9
16962,646,245,1,103.68,103.68
16963,646,23,1,18.5,18.5
16964,646,273,3,97.7,293.1
16965,647,13,3,79.51,238.53
16966,647,46,1,100.77,100.77
16967,648,143,1,279.05,279.05
16968,648,134,2,380.6,761.2
16969,648,148,3,91.62,274.86
16970,649,395,3,35.27,105.81
16971,649,394,2,427.62,855.24
16972,649,22,1,115.39,115.39
16973,649,103,2,270.2,540.4
16974,650,34,1,347.25,347.25
16975,650,326,1,499.63,499.63
16976,650,114,2,185.49,370.98
16977,651,274,2,40.66,81.32
16978,651,400,1,396.77,396.77
16979,651,138,3,134.72,404.16
16980,651,57,2,93.55,187.1
16981,651,154,2,407.98,815.96
16982,652,380,2,465.83,931.66
16983,652,396,1,478.46,478.46
16984,652,49,3,351.75,1055.25
16985,652,391,1,251.68,251.68
16986,652,398,1,424.61,424.61
16987,653,260,2,431.37,862.74
16988,653,341,2,222.26,444.52
16989,653,363,3,405.97,1217.91
16990,654,64,3,300.03,900.09
16991,654,261,2,409.73,819.46
16992,654,390,3,283.97,851.91
16993,654,29,1,139.7,139.7
16994,654,48,2,10.89,21.78
16995,655,157,2,137.91,275.82
16996,655,261,1,409.73,409.73
16997,655,245,2,103.68,207.36
16998,655,149,2,437.3,874.6
16999,656,88,2,158.31,316.62
17000,657,178,1,123.68,123.68
17001,657,247,2,472.04,944.08
17002,657,180,2,28.19,56.38
17003,658,351,2,258.47,516.94
17004,659,8,1,174.15,174.15
17005,659,346,2,90.34,180.68
17006,659,309,2,152.68,305.36
17007,659,244,2,449.64,899.28
17008,660,101,3,445.11,1335.33
17009,660,358,2,14.73,29.46
17010,660,202,2,324.08,648.16
17011,660,26,3,344.47,1033.41
17012,660,304,3,240.91,722.73
17013,661,41,3,443.65,1330.95
17014,661,97,1,212.44,212.44
17015,661,381,2,29.66,59.32
17016,661,361,1,129.72,129.72
17017,661,73,1,95.98,95.98
17018,662,339,3,269.78,809.34
17019,662,355,3,343.07,1029.21
17020,662,393,1,213.32,213.32
17021,662,93,1,261.86,261.86
17022,663,203,3,446.42,1339.26
17023,663,300,1,499.75,499.75
17024,663,35,1,134.64,134.64
17025,663,268,1,249.25,249.25
17026,663,353,2,262.5,525.0
17027,664,155,1,495.66,495.66
17028,664,382,3,10.83,32.49
17029,665,342,2,462.26,924.52
17030,666,310,1,349.84,349.84
17031,666,391,3,251.68,755.04
