id,user_id,created_at,total_amount,status,country,payment_method
5179,856,2025-11-28 08:11:56,1335.33,cancelled,ESP,credit_card
5180,621,2025-11-28 08:11:26,2516.69,delivered,GBR,stripe
5181,209,2025-11-28 08:15:22,3363.09,paid,FRA,stripe
5182,327,2025-11-28 08:14:58,1941.1,delivered,CAN,stripe
5183,480,2025-11-28 08:10:54,1295.46,shipped,USA,paypal
5184,819,2025-11-28 08:12:02,280.18,shipped,GBR,stripe
5185,547,2025-11-28 08:15:24,1758.1,shipped,CAN,paypal
5186,788,2025-11-28 08:15:17,1920.08,paid,DEU,credit_card
5187,149,2025-11-28 08:11:35,1006.44,delivered,USA,stripe
5188,480,2025-11-28 08:10:05,2581.35,paid,USA,credit_card
5189,969,2025-11-28 08:13:20,1077.8,cancelled,ESP,paypal
5190,182,2025-11-28 08:14:26,886.46,pending,FRA,credit_card
5191,451,2025-11-28 08:12:29,4073.62,paid,GBR,paypal
5192,876,2025-11-28 08:11:22,2214.84,shipped,USA,credit_card
5193,439,2025-11-28 08:14:40,1298.94,shipped,ITA,paypal
5194,609,2025-11-28 08:15:32,1802.38,cancelled,AUS,paypal
5195,503,2025-11-28 08:10:50,2807.44,delivered,ESP,paypal
5196,648,2025-11-28 08:11:38,758.32,shipped,CAN,paypal
5197,400,2025-11-28 08:11:58,1953.8,paid,AUS,credit_card
5198,723,2025-11-28 08:12:29,1181.82,paid,AUS,stripe
5199,557,2025-11-28 08:14:03,1192.63,paid,AUS,stripe
5200,798,2025-11-28 08:13:01,1305.52,paid,USA,paypal
5201,552,2025-11-28 08:13:29,2791.28,paid,GBR,stripe
5202,364,2025-11-28 08:15:42,3231.33,paid,GBR,paypal
5203,162,2025-11-28 08:12:41,2514.21,delivered,ITA,stripe
5204,290,2025-11-28 08:12:02,2990.9,cancelled,DEU,stripe
5205,943,2025-11-28 08:14:53,439.71,shipped,FRA,paypal
5206,747,2025-11-28 08:15:42,3129.55,paid,ITA,paypal
5207,26,2025-11-28 08:14:17,1049.52,paid,USA,stripe
5208,295,2025-11-28 08:14:35,2412.41,shipped,FRA,stripe
5209,127,2025-11-28 08:14:58,924.52,shipped,GBR,credit_card
5210,643,2025-11-28 08:14:28,2111.63,paid,DEU,stripe
5211,431,2025-11-28 08:12:19,35.27,cancelled,USA,stripe
5212,279,2025-11-28 08:15:33,137.91,delivered,USA,stripe
5213,282,2025-11-28 08:13:43,1650.97,pending,ESP,paypal
5214,516,2025-11-28 08:13:43,122.06,paid,ITA,paypal
5215,674,2025-11-28 08:15:14,2591.51,shipped,AUS,credit_card
5216,849,2025-11-28 08:13:22,2420.86,paid,ESP,paypal
5217,910,2025-11-28 08:14:45,2539.53,cancelled,ESP,stripe
5218,908,2025-11-28 08:14:01,2723.31,delivered,AUS,credit_card
5219,528,2025-11-28 08:15:12,1034.43,paid,ESP,stripe
5220,812,2025-11-28 08:14:51,1950.55,delivered,CAN,stripe
5221,265,2025-11-28 08:12:43,441.63,paid,ESP,stripe
5222,28,2025-11-28 08:13:10,1991.13,paid,AUS,credit_card
5223,912,2025-11-28 08:10:41,1655.34,shipped,ITA,stripe
5224,185,2025-11-28 08:11:10,204.33,paid,FRA,stripe
5225,59,2025-11-28 08:13:59,2913.78,delivered,ESP,stripe
5226,241,2025-11-28 08:14:23,1258.55,delivered,FRA,credit_card
5227,711,2025-11-28 08:13:01,937.83,paid,ESP,stripe
5228,501,2025-11-28 08:11:22,525.69,paid,GBR,paypal
5229,839,2025-11-28 08:11:35,1468.92,delivered,AUS,paypal
5230,448,2025-11-28 08:14:15,817.41,delivered,ITA,credit_card
5231,425,2025-11-28 08:14:08,1283.86,delivered,FRA,stripe
5232,693,2025-11-28 08:13:52,471.86,delivered,FRA,credit_card
5233,612,2025-11-28 08:14:33,480.12,paid,USA,stripe
5234,639,2025-11-28 08:14:12,1071.01,paid,USA,paypal
5235,839,2025-11-28 08:12:02,209.7,paid,AUS,paypal
5236,334,2025-11-28 08:15:11,436.51,shipped,ITA,credit_card
5237,430,2025-11-28 08:11:49,341.26,shipped,DEU,credit_card
5238,890,2025-11-28 08:12:51,17.39,cancelled,GBR,paypal
5239,230,2025-11-28 08:14:11,530.07,shipped,USA,credit_card
5240,128,2025-11-28 08:12:03,1862.66,shipped,ESP,stripe
5241,824,2025-11-28 08:10:41,2468.53,delivered,AUS,paypal
5242,24,2025-11-28 08:10:43,2288.13,shipped,USA,stripe
5243,209,2025-11-28 08:13:31,757.95,paid,FRA,stripe
5244,601,2025-11-28 08:10:00,703.5,shipped,AUS,paypal
5245,32,2025-11-28 08:15:50,1930.22,paid,ESP,paypal
5246,643,2025-11-28 08:10:17,808.61,paid,DEU,credit_card
5247,404,2025-11-28 08:14:18,881.22,paid,ESP,stripe
5248,458,2025-11-28 08:10:25,128.3,delivered,GBR,stripe
5249,377,2025-11-28 08:14:51,128.43,shipped,ESP,stripe
5250,216,2025-11-28 08:13:31,2498.37,paid,ITA,stripe
5251,209,2025-11-28 08:13:50,352.52,delivered,FRA,paypal
5252,972,2025-11-28 08:10:36,1850.52,delivered,FRA,credit_card
5253,991,2025-11-28 08:14:36,2903.32,shipped,USA,paypal
5254,182,2025-11-28 08:13:45,2885.17,pending,FRA,credit_card
5255,12,2025-11-28 08:12:14,1803.05,paid,ESP,paypal
5256,111,2025-11-28 08:11:01,1053.22,paid,USA,credit_card
5257,303,2025-11-28 08:14:29,2482.56,cancelled,FRA,paypal
5258,747,2025-11-28 08:15:02,1640.39,shipped,ITA,stripe
5259,942,2025-11-28 08:13:12,1323.4,delivered,ESP,paypal
5260,592,2025-11-28 08:11:16,1340.0,shipped,USA,credit_card
5261,64,2025-11-28 08:12:48,2168.88,paid,ITA,paypal
5262,420,2025-11-28 08:13:50,400.8,delivered,FRA,paypal
5263,419,2025-11-28 08:10:28,1295.36,delivered,AUS,stripe
5264,168,2025-11-28 08:13:17,2296.66,delivered,CAN,paypal
5265,31,2025-11-28 08:11:19,1785.66,paid,ESP,stripe
5266,76,2025-11-28 08:09:58,2267.32,shipped,DEU,paypal
5267,531,2025-11-28 08:14:27,1628.91,delivered,AUS,paypal
5268,811,2025-11-28 08:12:56,945.12,delivered,ESP,paypal
5269,815,2025-11-28 08:12:06,572.64,shipped,AUS,paypal
5270,208,2025-11-28 08:12:35,2448.7,pending,ITA,stripe
5271,678,2025-11-28 08:10:42,556.93,delivered,AUS,stripe
5272,531,2025-11-28 08:13:23,1484.59,pending,AUS,paypal
5273,561,2025-11-28 08:14:23,1047.49,paid,ITA,stripe
5274,675,2025-11-28 08:12:17,983.31,delivered,ITA,credit_card
5275,418,2025-11-28 08:11:27,1449.9,shipped,CAN,stripe
5276,50,2025-11-28 08:14:24,2463.3,delivered,DEU,paypal
5277,954,2025-11-28 08:13:25,2037.41,paid,FRA,paypal
5278,78,2025-11-28 08:13:35,39.37,delivered,FRA,stripe
5279,273,2025-11-28 08:10:03,1661.84,shipped,CAN,stripe
5280,437,2025-11-28 08:10:33,590.29,paid,ITA,paypal
5281,710,2025-11-28 08:09:54,1162.11,delivered,USA,credit_card
5282,564,2025-11-28 08:14:52,1207.81,shipped,USA,stripe
5283,280,2025-11-28 08:10:44,2351.56,shipped,FRA,stripe
5284,85,2025-11-28 08:13:53,2392.11,pending,GBR,credit_card
5285,700,2025-11-28 08:12:09,637.51,paid,AUS,paypal
5286,810,2025-11-28 08:13:39,4225.54,paid,GBR,credit_card
5287,425,2025-11-28 08:13:52,913.1,delivered,FRA,stripe
5288,778,2025-11-28 08:11:33,1099.08,shipped,ITA,stripe
5289,95,2025-11-28 08:14:17,973.44,shipped,USA,stripe
5290,243,2025-11-28 08:12:26,1811.6,paid,GBR,stripe
5291,672,2025-11-28 08:11:05,1697.92,paid,DEU,credit_card
5292,612,2025-11-28 08:13:50,3965.79,paid,USA,credit_card
5293,82,2025-11-28 08:11:46,941.82,paid,ESP,stripe
5294,843,2025-11-28 08:12:16,2293.64,paid,CAN,paypal
5295,879,2025-11-28 08:12:20,1843.02,paid,ESP,credit_card
5296,274,2025-11-28 08:14:07,983.34,shipped,DEU,paypal
5297,345,2025-11-28 08:13:14,187.1,shipped,DEU,credit_card
5298,978,2025-11-28 08:14:12,802.65,shipped,DEU,credit_card
5299,286,2025-11-28 08:13:00,708.39,delivered,DEU,paypal
5300,78,2025-11-28 08:11:03,406.34,shipped,FRA,paypal
5301,673,2025-11-28 08:13:21,811.74,paid,USA,paypal
5302,774,2025-11-28 08:12:59,1984.24,paid,GBR,paypal
5303,650,2025-11-28 08:12:14,1049.8,paid,FRA,paypal
5304,805,2025-11-28 08:12:16,1189.61,shipped,USA,paypal
5305,133,2025-11-28 08:10:02,1959.02,delivered,DEU,stripe
5306,419,2025-11-28 08:14:20,2225.51,delivered,AUS,stripe
5307,62,2025-11-28 08:11:27,456.55,paid,AUS,credit_card
5308,602,2025-11-28 08:13:26,700.94,paid,DEU,credit_card
5309,897,2025-11-28 08:13:43,2004.34,shipped,ESP,stripe
5310,942,2025-11-28 08:15:27,2529.84,paid,ESP,stripe
5311,214,2025-11-28 08:14:16,977.78,paid,GBR,paypal
5312,187,2025-11-28 08:13:49,685.28,delivered,CAN,paypal
5313,914,2025-11-28 08:14:33,1476.32,paid,ESP,stripe
5314,754,2025-11-28 08:14:06,352.52,paid,ESP,paypal
5315,876,2025-11-28 08:13:51,3556.06,delivered,USA,stripe
5316,854,2025-11-28 08:13:50,687.84,paid,ESP,stripe
5317,649,2025-11-28 08:10:30,2581.71,paid,DEU,stripe
5318,260,2025-11-28 08:10:17,502.96,delivered,DEU,stripe
5319,393,2025-11-28 08:13:01,1364.81,shipped,CAN,stripe
5320,613,2025-11-28 08:11:55,1960.0,shipped,ITA,paypal
5321,16,2025-11-28 08:12:43,284.32,paid,CAN,stripe
5322,421,2025-11-28 08:14:22,677.78,delivered,DEU,credit_card
5323,282,2025-11-28 08:11:14,478.46,delivered,ESP,credit_card
5324,256,2025-11-28 08:11:38,1583.92,shipped,AUS,stripe
5325,389,2025-11-28 08:15:23,541.81,paid,FRA,credit_card
5326,923,2025-11-28 08:11:28,1494.56,paid,USA,credit_card
5327,493,2025-11-28 08:10:26,1019.81,shipped,ITA,credit_card
5328,959,2025-11-28 08:10:04,828.83,shipped,DEU,paypal
5329,869,2025-11-28 08:10:10,1633.49,shipped,GBR,stripe
5330,986,2025-11-28 08:10:25,1137.48,pending,USA,credit_card
5331,289,2025-11-28 08:14:56,2671.32,shipped,AUS,credit_card
5332,533,2025-11-28 08:12:49,991.49,paid,ITA,paypal
5333,210,2025-11-28 08:15:22,1490.2,paid,AUS,stripe
5334,395,2025-11-28 08:13:59,1788.1,pending,USA,stripe
5335,132,2025-11-28 08:10:25,2668.12,paid,ITA,stripe
5336,570,2025-11-28 08:15:12,2030.49,delivered,ESP,stripe
5337,755,2025-11-28 08:14:37,731.27,delivered,FRA,credit_card
5338,59,2025-11-28 08:11:55,2891.54,delivered,ESP,paypal
5339,186,2025-11-28 08:10:35,771.78,shipped,GBR,credit_card
5340,497,2025-11-28 08:13:54,3019.7,shipped,ESP,paypal
5341,822,2025-11-28 08:15:43,204.36,paid,GBR,paypal
5342,479,2025-11-28 08:13:58,1237.46,shipped,GBR,credit_card
5343,844,2025-11-28 08:13:21,1394.31,paid,ITA,stripe
5344,219,2025-11-28 08:14:18,815.19,cancelled,DEU,credit_card
5345,531,2025-11-28 08:13:26,1827.54,shipped,AUS,stripe
5346,96,2025-11-28 08:13:08,2640.26,shipped,FRA,credit_card
5347,280,2025-11-28 08:13:54,1424.15,shipped,FRA,credit_card
5348,420,2025-11-28 08:12:03,3138.68,shipped,FRA,credit_card
5349,146,2025-11-28 08:09:56,1386.98,paid,USA,credit_card
5350,633,2025-11-28 08:15:35,423.52,delivered,DEU,stripe
5351,495,2025-11-28 08:09:57,1394.76,paid,ITA,stripe
5352,914,2025-11-28 08:09:55,1796.36,shipped,ESP,paypal
5353,532,2025-11-28 08:10:43,1201.41,delivered,GBR,credit_card
5354,249,2025-11-28 08:14:06,2278.71,paid,CAN,stripe
5355,738,2025-11-28 08:14:53,710.69,paid,DEU,credit_card
5356,712,2025-11-28 08:15:28,1029.88,paid,AUS,paypal
5357,31,2025-11-28 08:15:35,4117.36,shipped,ESP,paypal
5358,379,2025-11-28 08:12:01,2105.91,paid,AUS,paypal
5359,281,2025-11-28 08:11:39,326.95,shipped,AUS,paypal
5360,379,2025-11-28 08:11:37,2203.39,paid,AUS,stripe
5361,546,2025-11-28 08:09:54,895.2,paid,DEU,credit_card
5362,283,2025-11-28 08:11:35,557.88,paid,AUS,stripe
5363,597,2025-11-28 08:11:51,787.88,shipped,FRA,paypal
5364,516,2025-11-28 08:14:53,2672.68,delivered,ITA,paypal
5365,924,2025-11-28 08:12:47,2083.98,cancelled,GBR,stripe
5366,503,2025-11-28 08:13:48,1123.38,delivered,ESP,paypal
5367,218,2025-11-28 08:11:40,485.16,shipped,DEU,credit_card
5368,199,2025-11-28 08:14:57,1568.52,pending,DEU,paypal
5369,999,2025-11-28 08:15:31,1219.25,pending,CAN,paypal
5370,848,2025-11-28 08:14:53,522.3,shipped,GBR,stripe
5371,749,2025-11-28 08:11:27,797.12,shipped,DEU,paypal
5372,266,2025-11-28 08:12:09,1452.9,delivered,FRA,paypal
5373,56,2025-11-28 08:14:16,741.51,paid,ITA,paypal
5374,844,2025-11-28 08:14:13,1191.48,paid,ITA,credit_card
5375,607,2025-11-28 08:13:05,2994.66,cancelled,ITA,stripe
5376,450,2025-11-28 08:12:13,2550.47,cancelled,ITA,stripe
5377,537,2025-11-28 08:10:35,51.07,delivered,CAN,stripe
5378,494,2025-11-28 08:12:41,3408.18,paid,FRA,credit_card
5379,498,2025-11-28 08:11:32,1786.13,paid,USA,paypal
5380,40,2025-11-28 08:11:07,2168.5,paid,ITA,paypal
5381,402,2025-11-28 08:13:53,1197.29,delivered,GBR,paypal
5382,802,2025-11-28 08:14:57,2420.98,paid,AUS,credit_card
5383,125,2025-11-28 08:13:19,1301.42,paid,FRA,credit_card
5384,965,2025-11-28 08:13:06,1629.85,paid,ESP,paypal
5385,408,2025-11-28 08:10:55,2722.44,paid,DEU,paypal
5386,436,2025-11-28 08:12:44,1303.21,shipped,GBR,credit_card
5387,446,2025-11-28 08:12:45,3514.05,shipped,USA,credit_card
5388,693,2025-11-28 08:10:06,735.62,shipped,FRA,paypal
5389,207,2025-11-28 08:15:49,2772.08,pending,ITA,paypal
5390,953,2025-11-28 08:11:28,1832.44,shipped,AUS,credit_card
5391,583,2025-11-28 08:12:55,1982.35,shipped,USA,paypal
5392,62,2025-11-28 08:10:41,918.78,paid,AUS,paypal
5393,115,2025-11-28 08:10:27,463.82,pending,AUS,credit_card
5394,176,2025-11-28 08:15:01,2696.01,shipped,FRA,paypal
5395,38,2025-11-28 08:11:50,1633.13,delivered,USA,credit_card
5396,295,2025-11-28 08:12:57,795.48,cancelled,FRA,credit_card
5397,411,2025-11-28 08:11:02,1427.8,delivered,GBR,stripe
5398,529,2025-11-28 08:12:12,41.6,shipped,FRA,paypal
5399,247,2025-11-28 08:11:16,3100.2,shipped,CAN,paypal
5400,318,2025-11-28 08:14:42,3715.31,delivered,GBR,paypal
5401,50,2025-11-28 08:10:17,488.89,delivered,DEU,credit_card
5402,595,2025-11-28 08:11:19,1762.03,delivered,ITA,paypal
5403,981,2025-11-28 08:11:03,2690.81,shipped,CAN,paypal
5404,579,2025-11-28 08:13:17,3142.31,delivered,USA,stripe
5405,393,2025-11-28 08:10:51,3072.33,delivered,CAN,paypal
5406,326,2025-11-28 08:09:57,2664.86,paid,GBR,credit_card
5407,69,2025-11-28 08:14:35,1030.5,paid,CAN,stripe
5408,355,2025-11-28 08:13:51,3344.37,delivered,FRA,credit_card
5409,88,2025-11-28 08:11:35,1031.01,delivered,ITA,paypal
5410,190,2025-11-28 08:12:26,988.9,delivered,ESP,paypal
5411,89,2025-11-28 08:15:35,2580.17,delivered,USA,credit_card
5412,786,2025-11-28 08:11:00,647.0,paid,AUS,credit_card
5413,162,2025-11-28 08:15:29,2003.87,shipped,ITA,paypal
5414,406,2025-11-28 08:12:23,2959.34,shipped,AUS,paypal
5415,479,2025-11-28 08:10:24,930.46,shipped,GBR,credit_card
5416,728,2025-11-28 08:13:01,2412.16,paid,CAN,stripe
5417,318,2025-11-28 08:15:37,3755.83,shipped,GBR,credit_card
5418,803,2025-11-28 08:13:05,1172.87,paid,AUS,paypal
5419,98,2025-11-28 08:10:13,2285.76,paid,ESP,credit_card
5420,256,2025-11-28 08:14:39,767.36,pending,AUS,paypal
5421,998,2025-11-28 08:12:39,1227.35,paid,AUS,stripe
5422,677,2025-11-28 08:14:16,850.08,shipped,GBR,paypal
5423,806,2025-11-28 08:13:45,2157.42,pending,USA,paypal
5424,857,2025-11-28 08:15:15,791.29,shipped,CAN,credit_card
5425,343,2025-11-28 08:15:04,1775.72,shipped,DEU,stripe
5426,948,2025-11-28 08:09:54,2929.72,delivered,DEU,paypal
5427,733,2025-11-28 08:12:25,240.91,paid,ESP,credit_card
5428,142,2025-11-28 08:10:02,2108.54,delivered,FRA,stripe
5429,212,2025-11-28 08:14:06,2156.38,cancelled,GBR,credit_card
5430,953,2025-11-28 08:11:11,99.93,shipped,AUS,credit_card
5431,223,2025-11-28 08:14:38,998.22,paid,FRA,stripe
5432,695,2025-11-28 08:13:58,807.84,paid,USA,credit_card
5433,754,2025-11-28 08:14:06,1048.92,paid,ESP,paypal
5434,190,2025-11-28 08:11:52,2146.89,delivered,ESP,paypal
5435,572,2025-11-28 08:14:00,3621.29,shipped,ITA,credit_card
5436,913,2025-11-28 08:14:41,2421.93,shipped,DEU,paypal
5437,798,2025-11-28 08:10:00,3443.07,shipped,USA,credit_card
5438,280,2025-11-28 08:12:07,2847.49,paid,FRA,stripe
5439,187,2025-11-28 08:14:39,1318.11,paid,CAN,credit_card
5440,976,2025-11-28 08:13:56,1009.62,shipped,USA,stripe
5441,437,2025-11-28 08:14:23,1365.55,delivered,ITA,credit_card
5442,373,2025-11-28 08:13:42,1287.07,shipped,ESP,paypal
5443,278,2025-11-28 08:15:01,2502.94,pending,ESP,paypal
5444,166,2025-11-28 08:10:55,832.66,delivered,DEU,paypal
5445,265,2025-11-28 08:12:17,1493.27,paid,ESP,stripe
5446,538,2025-11-28 08:14:22,1906.28,paid,AUS,paypal
5447,568,2025-11-28 08:12:47,2241.68,delivered,FRA,credit_card
5448,11,2025-11-28 08:12:26,1359.18,delivered,ESP,credit_card
5449,80,2025-11-28 08:13:50,1737.91,delivered,GBR,paypal
5450,657,2025-11-28 08:15:39,1233.85,delivered,USA,paypal
5451,733,2025-11-28 08:13:41,348.24,paid,ESP,credit_card
5452,469,2025-11-28 08:14:51,1280.07,delivered,USA,stripe
5453,517,2025-11-28 08:10:58,1836.2,paid,AUS,credit_card
5454,925,2025-11-28 08:11:25,3968.27,paid,DEU,paypal
5455,862,2025-11-28 08:15:20,884.04,delivered,DEU,paypal
5456,670,2025-11-28 08:15:33,1516.63,shipped,USA,credit_card
5457,621,2025-11-28 08:11:26,258.76,shipped,GBR,paypal
5458,41,2025-11-28 08:13:34,2169.86,paid,ESP,credit_card
5459,946,2025-11-28 08:13:09,426.2,shipped,GBR,credit_card
5460,889,2025-11-28 08:11:21,374.58,cancelled,USA,paypal
5461,859,2025-11-28 08:14:31,1546.87,shipped,ITA,credit_card
5462,414,2025-11-28 08:10:05,837.15,paid,USA,credit_card
5463,400,2025-11-28 08:11:14,1211.67,paid,AUS,paypal
5464,918,2025-11-28 08:12:45,957.36,paid,DEU,credit_card
5465,836,2025-11-28 08:14:56,2179.42,shipped,FRA,stripe
5466,701,2025-11-28 08:12:47,767.62,cancelled,AUS,credit_card
5467,158,2025-11-28 08:15:49,160.77,shipped,GBR,credit_card
5468,129,2025-11-28 08:11:53,1041.75,shipped,ESP,credit_card
5469,937,2025-11-28 08:12:42,535.38,paid,USA,credit_card
5470,991,2025-11-28 08:14:47,207.05,delivered,USA,paypal
5471,824,2025-11-28 08:14:34,2356.95,delivered,AUS,stripe
5472,644,2025-11-28 08:11:33,2029.62,shipped,CAN,credit_card
5473,54,2025-11-28 08:15:18,2295.06,delivered,GBR,credit_card
5474,17,2025-11-28 08:10:40,3469.0,paid,CAN,credit_card
5475,144,2025-11-28 08:15:51,763.33,delivered,CAN,stripe
5476,10,2025-11-28 08:13:02,2935.99,shipped,CAN,paypal
5477,119,2025-11-28 08:12:52,2006.49,paid,GBR,paypal
5478,93,2025-11-28 08:14:55,348.3,paid,GBR,paypal
5479,461,2025-11-28 08:15:04,998.57,delivered,ESP,paypal
5480,936,2025-11-28 08:09:59,124.74,shipped,USA,stripe
5481,208,2025-11-28 08:10:21,1698.07,delivered,ITA,stripe
5482,214,2025-11-28 08:12:42,1186.11,paid,GBR,stripe
5483,328,2025-11-28 08:10:17,1395.03,shipped,ESP,stripe
5484,743,2025-11-28 08:11:55,1811.52,shipped,FRA,stripe
5485,683,2025-11-28 08:13:52,323.44,shipped,GBR,paypal
5486,426,2025-11-28 08:11:28,1719.68,paid,DEU,paypal
5487,836,2025-11-28 08:11:56,367.68,shipped,FRA,paypal
5488,831,2025-11-28 08:10:53,2464.46,shipped,DEU,paypal
5489,805,2025-11-28 08:10:58,739.38,paid,USA,credit_card
5490,707,2025-11-28 08:12:42,1257.49,delivered,ESP,stripe
5491,393,2025-11-28 08:14:27,1329.76,paid,CAN,paypal
5492,177,2025-11-28 08:13:54,2577.13,delivered,USA,stripe
5493,14,2025-11-28 08:10:47,2594.12,delivered,ITA,paypal
5494,940,2025-11-28 08:10:37,3240.33,paid,USA,credit_card
5495,390,2025-11-28 08:10:38,1514.62,paid,ESP,paypal
5496,858,2025-11-28 08:11:19,1112.88,paid,GBR,paypal
5497,302,2025-11-28 08:14:13,1053.4,paid,GBR,credit_card
5498,627,2025-11-28 08:11:36,2058.23,delivered,DEU,paypal
5499,420,2025-11-28 08:10:32,1733.27,delivered,FRA,credit_card
5500,239,2025-11-28 08:11:28,2510.86,paid,ITA,paypal
5501,556,2025-11-28 08:14:53,1282.86,cancelled,ESP,stripe
5502,960,2025-11-28 08:11:01,2389.8,paid,CAN,credit_card
5503,975,2025-11-28 08:14:29,1096.36,delivered,ITA,credit_card
5504,911,2025-11-28 08:11:36,2744.6,shipped,ESP,credit_card
5505,386,2025-11-28 08:14:39,169.65,paid,AUS,stripe
5506,843,2025-11-28 08:15:41,1808.29,paid,CAN,stripe
5507,457,2025-11-28 08:10:36,861.8,paid,ESP,stripe
5508,605,2025-11-28 08:12:56,752.48,delivered,GBR,stripe
5509,432,2025-11-28 08:13:50,1809.18,delivered,AUS,stripe
5510,941,2025-11-28 08:10:05,428.97,delivered,CAN,credit_card
5511,52,2025-11-28 08:14:50,2653.44,shipped,DEU,credit_card
5512,112,2025-11-28 08:15:45,3070.67,paid,AUS,credit_card
5513,809,2025-11-28 08:12:11,1994.64,paid,DEU,credit_card
5514,579,2025-11-28 08:09:51,2194.15,paid,USA,paypal
5515,198,2025-11-28 08:14:04,3532.16,shipped,AUS,credit_card
5516,185,2025-11-28 08:10:27,2089.04,delivered,FRA,paypal
5517,837,2025-11-28 08:14:18,2538.87,paid,CAN,paypal
5518,985,2025-11-28 08:10:02,961.58,shipped,CAN,stripe
5519,948,2025-11-28 08:11:37,2621.67,cancelled,DEU,credit_card
5520,367,2025-11-28 08:14:13,567.98,paid,GBR,credit_card
5521,673,2025-11-28 08:14:56,2045.28,cancelled,USA,credit_card
5522,885,2025-11-28 08:15:00,1066.36,delivered,ESP,paypal
5523,31,2025-11-28 08:12:10,1415.53,delivered,ESP,stripe
5524,675,2025-11-28 08:13:10,492.92,delivered,ITA,stripe
5525,36,2025-11-28 08:14:58,3415.09,delivered,GBR,paypal
5526,570,2025-11-28 08:13:09,1363.05,paid,ESP,credit_card
5527,133,2025-11-28 08:12:57,69.04,shipped,DEU,paypal
5528,618,2025-11-28 08:11:30,299.79,paid,ESP,credit_card
5529,458,2025-11-28 08:15:20,112.06,shipped,GBR,stripe
5530,870,2025-11-28 08:12:39,1200.71,paid,CAN,stripe
5531,530,2025-11-28 08:12:18,751.66,paid,USA,credit_card
5532,988,2025-11-28 08:14:17,1778.62,delivered,FRA,credit_card
5533,245,2025-11-28 08:15:39,1167.01,delivered,FRA,stripe
5534,93,2025-11-28 08:13:50,2201.59,shipped,GBR,credit_card
5535,893,2025-11-28 08:12:42,767.85,pending,ESP,credit_card
5536,130,2025-11-28 08:10:38,942.56,delivered,ITA,credit_card
5537,160,2025-11-28 08:15:13,413.73,paid,USA,paypal
5538,567,2025-11-28 08:15:19,643.02,shipped,ITA,paypal
5539,419,2025-11-28 08:14:03,3692.01,paid,AUS,stripe
5540,642,2025-11-28 08:15:11,1905.24,delivered,GBR,paypal
5541,726,2025-11-28 08:11:41,1156.41,paid,CAN,stripe
5542,791,2025-11-28 08:12:03,1125.5,pending,USA,paypal
5543,387,2025-11-28 08:14:18,2042.22,pending,GBR,paypal
5544,179,2025-11-28 08:15:29,422.31,delivered,AUS,stripe
5545,728,2025-11-28 08:10:11,194.01,shipped,CAN,stripe
5546,795,2025-11-28 08:13:44,2685.01,paid,AUS,stripe
5547,147,2025-11-28 08:14:20,1061.53,shipped,ITA,stripe
5548,492,2025-11-28 08:10:30,1472.83,delivered,GBR,stripe
5549,65,2025-11-28 08:15:24,1209.46,paid,DEU,credit_card
5550,515,2025-11-28 08:09:56,743.24,shipped,USA,paypal
5551,1000,2025-11-28 08:11:21,946.67,shipped,FRA,stripe
5552,879,2025-11-28 08:15:26,2767.46,delivered,ESP,credit_card
5553,26,2025-11-28 08:11:44,1315.52,delivered,USA,credit_card
5554,536,2025-11-28 08:13:23,661.32,shipped,AUS,stripe
5555,812,2025-11-28 08:11:29,856.1,delivered,CAN,credit_card
5556,175,2025-11-28 08:10:50,2200.3,shipped,ITA,paypal
5557,510,2025-11-28 08:15:14,3561.9,paid,ESP,stripe
5558,756,2025-11-28 08:12:51,1016.67,shipped,ITA,credit_card
5559,403,2025-11-28 08:10:46,2242.81,shipped,USA,stripe
5560,614,2025-11-28 08:10:29,2237.57,delivered,ITA,stripe
5561,834,2025-11-28 08:10:00,2762.49,paid,ESP,paypal
5562,47,2025-11-28 08:14:03,1702.98,delivered,USA,stripe
5563,103,2025-11-28 08:11:13,540.88,paid,GBR,paypal
5564,306,2025-11-28 08:11:54,3769.2,delivered,ESP,paypal
5565,396,2025-11-28 08:13:46,826.5,paid,GBR,stripe
5566,325,2025-11-28 08:15:35,1036.56,delivered,CAN,credit_card
5567,831,2025-11-28 08:12:29,1050.89,delivered,DEU,paypal
5568,969,2025-11-28 08:10:31,1632.72,paid,ESP,credit_card
5569,973,2025-11-28 08:11:58,963.3,shipped,GBR,credit_card
5570,583,2025-11-28 08:12:09,2639.84,paid,USA,paypal
5571,381,2025-11-28 08:13:41,226.44,paid,USA,credit_card
5572,248,2025-11-28 08:15:09,162.58,paid,AUS,credit_card
5573,889,2025-11-28 08:10:49,1832.1,paid,USA,stripe
5574,747,2025-11-28 08:15:13,468.12,paid,ITA,paypal
5575,32,2025-11-28 08:11:02,358.08,delivered,ESP,credit_card
5576,797,2025-11-28 08:12:55,737.73,paid,GBR,stripe
5577,702,2025-11-28 08:10:38,1337.68,shipped,USA,credit_card
5578,227,2025-11-28 08:11:16,2227.21,paid,ITA,credit_card
5579,954,2025-11-28 08:11:30,1966.15,cancelled,FRA,credit_card
5580,646,2025-11-28 08:15:40,311.01,shipped,AUS,credit_card
5581,1000,2025-11-28 08:12:15,836.26,delivered,FRA,paypal
5582,141,2025-11-28 08:10:45,243.87,paid,AUS,stripe
5583,999,2025-11-28 08:13:29,2720.29,pending,CAN,stripe
